🎬主频道,#genre#
📺CCTV,#genre#
天津卫视,http://1.58.246.115:4001/rtp/229.58.190.161:5000
天津卫视,http://111.162.206.238:8686/rtp/225.1.1.111:5002
天津卫视,http://121.231.65.86:8095/rtp/239.49.8.35:8620
天津卫视,http://61.159.135.203:4022/rtp/238.255.2.99:5999
天津卫视,http://114.100.195.224:4022/rtp/238.1.78.20:6088
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8
天津卫视,http://148.135.93.213:81/live.php?id=天津卫视
天津卫视,http://148.135.93.213/live.php?id=天津卫视
宁夏卫视,http://gslbmgsplive.miguvideo.com/envivo_x/2018/SD/ningxia/1000/index.m3u8?msisdn=20251120120037f9ec3416701245caa7545a7cd1fc121f&mdspid=&spid=600697&netType=0&sid=5910022262&pid=2028597139&timestamp=20251120120037&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=738910535&ParentNodeID=-99&assertID=5910022262&client_ip=106.13.250.90&SecurityKey=20251120120037&promotionId=&mvid=5900004337&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=1a1c543bc71eed63fa0e7cb730c4d9c3&ddCalcu=31cae912dc8450c4033b7cb7c17eee0da6f3
宁夏卫视,http://223.167.245.20:8001/rtp/239.45.1.213:5140
宁夏卫视,http://114.107.46.215:8188/rtp/238.1.78.109:6744
宁夏卫视,http://114.254.38.200:18888/rtp/239.3.1.46:8124
宁夏卫视,http://117.12.151.130:4022/rtp/225.1.1.56:5002
宁夏卫视,http://223.198.242.211:4000/rtp/239.253.64.89:5140
宁夏卫视,http://61.159.135.108:18000/rtp/238.255.2.75:5999
宁夏卫视,http://115.171.80.57:1688/rtp/225.1.8.159:8124
宁夏卫视,http://106.59.2.235:55555/rtp/239.200.200.60:8308
宁夏卫视,http://111.113.88.198:2000/rtp/239.121.4.94:8538
宁夏卫视,http://27.191.202.62:19999/rtp/239.254.200.87:8124
宁夏卫视,http://1.58.246.115:4000/rtp/229.58.190.184:5000
宁夏卫视,http://106.120.13.134:4022/rtp/225.1.8.159:8124
宁夏卫视,http://60.172.82.115:8686/rtp/238.1.78.109:6744
宁夏卫视,http://116.235.57.69:4022/rtp/239.45.1.213:5140
宁夏卫视,http://106.59.3.203:55555/rtp/239.200.200.60:8308
宁夏卫视,http://1.58.246.115:4001/rtp/229.58.190.184:5000
宁夏卫视,http://111.162.206.238:8686/rtp/225.1.1.56:5002
宁夏卫视,http://115.171.216.120:4000/rtp/225.1.8.159:8124
宁夏卫视,http://61.159.135.203:4022/rtp/238.255.2.75:5999
宁夏卫视,http://114.100.195.224:4022/rtp/238.1.78.109:6744
宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226454/index.m3u8
宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8
安多卫视,http://61.159.135.108:18000/rtp/238.255.2.189:5999
安多卫视,http://61.159.135.203:4022/rtp/238.255.2.189:5999
安多卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225659/index.m3u8
安徽卫视,http://223.167.245.20:8001/rtp/239.45.1.120:5140
安徽卫视,http://114.107.46.215:8188/rtp/238.1.79.27:4328
安徽卫视,http://114.254.38.200:18888/rtp/239.3.1.211:8064
安徽卫视,http://117.12.151.130:4022/rtp/225.1.1.127:5002
安徽卫视,http://223.198.242.211:4000/rtp/239.253.64.129:5140
安徽卫视,http://61.159.135.108:18000/rtp/238.255.2.101:5999
安徽卫视,http://171.113.214.167:4022/rtp/239.69.1.70:10060
安徽卫视,http://111.113.88.198:2000/rtp/239.121.4.161:8950
安徽卫视,http://27.191.202.62:19999/rtp/239.254.200.163:6000
安徽卫视,http://1.58.246.115:4000/rtp/229.58.190.162:5000
安徽卫视,http://180.105.201.177:9981/rtp/239.49.8.204:6000
安徽卫视,http://114.107.46.215:8188/rtp/238.1.78.150:7072
安徽卫视,http://60.172.82.115:8686/rtp/238.1.79.27:4328
安徽卫视,http://121.231.65.86:8095/rtp/239.49.8.204:6000
安徽卫视,http://116.235.57.69:4022/rtp/239.45.1.120:5140
安徽卫视,http://1.58.246.115:4001/rtp/229.58.190.162:5000
安徽卫视,http://111.162.206.238:8686/rtp/225.1.1.127:5002
安徽卫视,http://60.172.82.115:8686/rtp/238.1.78.150:7072
安徽卫视,http://61.159.135.203:4022/rtp/238.255.2.101:5999
安徽卫视,http://114.100.195.224:4022/rtp/238.1.79.27:4328
安徽卫视,http://114.100.195.224:4022/rtp/238.1.78.150:7072
安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
安徽卫视,http://148.135.93.213:81/live.php?id=安徽卫视
安徽卫视,http://101.35.240.114:88/live.php?id=安徽卫视
山东卫视,http://223.167.245.20:8001/rtp/239.45.3.238:5140
山东卫视,http://114.107.46.215:8188/rtp/238.1.78.169:7224
山东卫视,http://114.254.38.200:18888/rtp/239.3.1.209:8052
山东卫视,http://223.198.242.211:4000/rtp/239.253.64.208:5140
山东卫视,http://61.159.135.108:18000/rtp/238.255.2.97:5999
山东卫视,http://171.113.214.167:4022/rtp/239.69.1.69:10054
山东卫视,http://106.59.2.235:55555/rtp/239.200.200.168:8748
山东卫视,http://111.113.88.198:2000/rtp/239.121.4.162:8956
山东卫视,http://27.191.202.62:19999/rtp/239.254.200.55:8052
山东卫视,http://1.58.246.115:4000/rtp/229.58.190.160:5000
山东卫视,http://180.105.201.177:9981/rtp/239.49.8.146:6000
山东卫视,http://180.105.201.177:9981/rtp/239.49.8.7:9306
山东卫视,http://60.172.82.115:8686/rtp/238.1.78.169:7224
山东卫视,http://121.231.65.86:8095/rtp/239.49.8.146:6000
山东卫视,http://116.235.57.69:4022/rtp/239.45.3.238:5140
山东卫视,http://106.59.3.203:55555/rtp/239.200.200.168:8748
山东卫视,http://1.58.246.115:4001/rtp/229.58.190.160:5000
山东卫视,http://121.231.65.86:8095/rtp/239.49.8.7:9306
山东卫视,http://61.159.135.203:4022/rtp/238.255.2.97:5999
山东卫视,http://114.100.195.224:4022/rtp/238.1.78.169:7224
山东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
山东卫视,http://148.135.93.213/live.php?id=山东卫视
山东卫视,http://148.135.93.213:81/live.php?id=山东卫视
山东教育卫视,http://114.254.38.200:18888/rtp/239.3.1.52:4120
山东教育卫视,http://117.12.151.130:4022/rtp/225.1.2.118:5002
山东教育卫视,http://223.198.242.211:4000/rtp/239.253.64.241:5140
山东教育卫视,http://61.159.135.108:18000/rtp/238.255.2.79:5999
山东教育卫视,http://115.171.80.57:1688/rtp/225.1.8.190:4120
山东教育卫视,http://220.176.218.56:9000/rtp/239.252.219.74:5140
山东教育卫视,http://106.59.2.235:55555/rtp/239.200.201.77:8132
山东教育卫视,http://27.191.202.62:19999/rtp/239.254.200.247:4120
山东教育卫视,http://106.120.13.134:4022/rtp/225.1.8.190:4120
山东教育卫视,http://106.59.3.203:55555/rtp/239.200.201.77:8132
山东教育卫视,http://111.162.206.238:8686/rtp/225.1.2.118:5002
山东教育卫视,http://115.171.216.120:4000/rtp/225.1.8.190:4120
山东教育卫视,http://61.159.135.203:4022/rtp/238.255.2.79:5999
山东教育卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225655/index.m3u8
山西卫视,http://223.167.245.20:8001/rtp/239.45.1.229:5140
山西卫视,http://114.107.46.215:8188/rtp/238.1.78.95:6632
山西卫视,http://114.254.38.200:18888/rtp/239.3.1.42:8172
山西卫视,http://117.12.151.130:4022/rtp/225.1.1.50:5002
山西卫视,http://223.198.242.211:4000/rtp/239.253.64.31:5140
山西卫视,http://61.159.135.108:18000/rtp/238.255.2.71:5999
山西卫视,http://115.171.80.57:1688/rtp/225.1.8.155:8172
山西卫视,http://220.176.218.56:9000/rtp/239.252.219.27:5140
山西卫视,http://106.59.2.235:55555/rtp/239.200.200.56:8292
山西卫视,http://27.191.202.62:19999/rtp/239.254.200.83:8172
山西卫视,http://1.58.246.115:4000/rtp/229.58.190.89:5000
山西卫视,http://180.105.201.177:9981/rtp/239.49.1.51:6000
山西卫视,http://106.120.13.134:4022/rtp/225.1.8.155:8172
山西卫视,http://60.172.82.115:8686/rtp/238.1.78.95:6632
山西卫视,http://121.231.65.86:8095/rtp/239.49.1.51:6000
山西卫视,http://116.235.57.69:4022/rtp/239.45.1.229:5140
山西卫视,http://106.59.3.203:55555/rtp/239.200.200.56:8292
山西卫视,http://1.58.246.115:4001/rtp/229.58.190.89:5000
山西卫视,http://111.162.206.238:8686/rtp/225.1.1.50:5002
山西卫视,http://115.171.216.120:4000/rtp/225.1.8.155:8172
山西卫视,http://61.159.135.203:4022/rtp/238.255.2.71:5999
山西卫视,http://114.100.195.224:4022/rtp/238.1.78.95:6632
山西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8
山西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226392/index.m3u8
山西卫视,http://148.135.93.213:81/live.php?id=山西卫视
山西卫视,http://148.135.93.213/live.php?id=山西卫视
广东卫视,http://gslbmgsplive.miguvideo.com/ws_w/2018/gdws/gdws711/1000/index.m3u8?msisdn=202511201200365efe86cecf424826b13b6c1856e74f83&mdspid=&spid=699054&netType=0&sid=2202428795&pid=2028597139&timestamp=20251120120036&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608831231&ParentNodeID=-99&assertID=2202428795&client_ip=106.13.250.90&SecurityKey=20251120120036&promotionId=&mvid=2202428795&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=7ae39bb2c7848e100eeb16e41544206f&ddCalcu=f76ae0e22384904b5b124ce76814b8eee100
广东卫视,http://223.167.245.20:8001/rtp/239.45.3.230:5140
广东卫视,http://114.107.46.215:8188/rtp/238.1.78.161:7160
广东卫视,http://114.254.38.200:18888/rtp/239.3.1.142:8048
广东卫视,http://117.12.151.130:4022/rtp/225.1.1.116:5002
广东卫视,http://223.198.242.211:4000/rtp/239.253.64.200:5140
广东卫视,http://61.159.135.108:18000/rtp/238.255.2.59:5999
广东卫视,http://171.113.214.167:4022/rtp/239.254.96.140:8914
广东卫视,http://111.113.88.198:2000/rtp/239.121.4.118:8690
广东卫视,http://27.191.202.62:19999/rtp/239.254.200.56:8048
广东卫视,http://1.58.246.115:4000/rtp/229.58.190.53:5000
广东卫视,http://180.105.201.177:9981/rtp/239.49.8.143:6000
广东卫视,http://180.105.201.177:9981/rtp/239.49.8.13:9422
广东卫视,http://60.172.82.115:8686/rtp/238.1.78.161:7160
广东卫视,http://121.231.65.86:8095/rtp/239.49.8.143:6000
广东卫视,http://116.235.57.69:4022/rtp/239.45.3.230:5140
广东卫视,http://1.58.246.115:4001/rtp/229.58.190.53:5000
广东卫视,http://111.162.206.238:8686/rtp/225.1.1.116:5002
广东卫视,http://121.231.65.86:8095/rtp/239.49.8.13:9422
广东卫视,http://61.159.135.203:4022/rtp/238.255.2.59:5999
广东卫视,http://114.100.195.224:4022/rtp/238.1.78.161:7160
广东卫视,http://36.46.98.132:8025/rtp/239.112.205.66:5140
广东卫视,http://36.46.98.236:8025/rtp/239.112.205.66:5140
广东卫视,http://106.116.241.180:9999/rtp/239.254.200.56:8048
广东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
广东卫视,http://148.135.93.213:81/live.php?id=广东卫视
广东卫视,http://101.35.240.114:88/live.php?id=广东卫视
广西卫视,http://223.167.245.20:8001/rtp/239.45.0.5:5140
广西卫视,http://114.107.46.215:8188/rtp/238.1.78.70:6432
广西卫视,http://114.254.38.200:18888/rtp/239.3.1.39:8300
广西卫视,http://117.12.151.130:4022/rtp/225.1.2.81:5002
广西卫视,http://223.198.242.211:4000/rtp/239.253.64.45:5140
广西卫视,http://61.159.135.108:18000/rtp/238.255.2.64:5999
广西卫视,http://115.171.80.57:1688/rtp/225.1.8.152:8300
广西卫视,http://171.113.214.167:4022/rtp/239.69.1.191:10788
广西卫视,http://106.59.2.235:55555/rtp/239.200.200.53:8280
广西卫视,http://27.191.202.62:19999/rtp/239.254.200.80:8300
广西卫视,http://1.58.246.115:4000/rtp/229.58.190.31:5000
广西卫视,http://180.105.201.177:9981/rtp/239.49.1.40:6000
广西卫视,http://106.120.13.134:4022/rtp/225.1.8.152:8300
广西卫视,http://60.172.82.115:8686/rtp/238.1.78.70:6432
广西卫视,http://121.231.65.86:8095/rtp/239.49.1.40:6000
广西卫视,http://116.235.57.69:4022/rtp/239.45.0.5:5140
广西卫视,http://106.59.3.203:55555/rtp/239.200.200.53:8280
广西卫视,http://1.58.246.115:4001/rtp/229.58.190.31:5000
广西卫视,http://111.162.206.238:8686/rtp/225.1.2.81:5002
广西卫视,http://115.171.216.120:4000/rtp/225.1.8.152:8300
广西卫视,http://61.159.135.203:4022/rtp/238.255.2.64:5999
广西卫视,http://114.100.195.224:4022/rtp/238.1.78.70:6432
广西卫视,http://36.46.98.132:8025/rtp/239.112.205.51:5140
广西卫视,http://36.46.98.236:8025/rtp/239.112.205.51:5140
广西卫视,http://106.116.241.180:9999/rtp/239.254.200.80:8300
广西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226549/index.m3u8
广西卫视,http://148.135.93.213/live.php?id=广西卫视
广西卫视,http://148.135.93.213:81/live.php?id=广西卫视
康巴卫视,http://223.167.245.20:8001/rtp/239.45.1.251:5140
康巴卫视,http://61.159.135.108:18000/rtp/238.255.2.140:5999
康巴卫视,http://116.235.57.69:4022/rtp/239.45.1.251:5140
康巴卫视,http://61.159.135.203:4022/rtp/238.255.2.140:5999
康巴卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8
延边卫视,http://61.159.135.108:18000/rtp/238.255.2.204:5999
延边卫视,http://1.58.246.115:4000/rtp/229.58.190.108:5000
延边卫视,http://1.58.246.115:4001/rtp/229.58.190.108:5000
延边卫视,http://61.159.135.203:4022/rtp/238.255.2.204:5999
延边卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226516/index.m3u8
新疆卫视,http://223.167.245.20:8001/rtp/239.45.1.116:5140
新疆卫视,http://114.107.46.215:8188/rtp/238.1.78.110:6752
新疆卫视,http://114.254.38.200:18888/rtp/239.3.1.48:8160
新疆卫视,http://117.12.151.130:4022/rtp/225.1.1.35:5002
新疆卫视,http://223.198.242.211:4000/rtp/239.253.64.146:5140
新疆卫视,http://61.159.135.108:18000/rtp/238.255.2.163:5999
新疆卫视,http://115.171.80.57:1688/rtp/225.1.8.161:8160
新疆卫视,http://220.176.218.56:9000/rtp/239.252.219.100:5140
新疆卫视,http://106.59.2.235:55555/rtp/239.200.200.62:8316
新疆卫视,http://27.191.202.62:19999/rtp/239.254.200.89:8160
新疆卫视,http://1.58.246.115:4000/rtp/229.58.190.179:5000
新疆卫视,http://61.159.135.108:18000/rtp/238.255.2.66:5999
新疆卫视,http://106.120.13.134:4022/rtp/225.1.8.161:8160
新疆卫视,http://60.172.82.115:8686/rtp/238.1.78.110:6752
新疆卫视,http://116.235.57.69:4022/rtp/239.45.1.116:5140
新疆卫视,http://106.59.3.203:55555/rtp/239.200.200.62:8316
新疆卫视,http://1.58.246.115:4001/rtp/229.58.190.179:5000
新疆卫视,http://111.162.206.238:8686/rtp/225.1.1.35:5002
新疆卫视,http://115.171.216.120:4000/rtp/225.1.8.161:8160
新疆卫视,http://61.159.135.203:4022/rtp/238.255.2.163:5999
新疆卫视,http://114.100.195.224:4022/rtp/238.1.78.110:6752
新疆卫视,http://61.159.135.203:4022/rtp/238.255.2.66:5999
新疆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226460/index.m3u8
新疆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8
新疆卫视,http://101.35.240.114:88/live.php?id=新疆卫视
江苏卫视,http://gslbmgsplive.miguvideo.com/wd_r2/cctv/jiangsuhd/1200/index.m3u8?msisdn=20251120120036a5ce46b0a8b94ae194f93938270f6d4c&mdspid=&spid=699067&netType=0&sid=5500199408&pid=2028597139&timestamp=20251120120036&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=623899368&ParentNodeID=-99&assertID=5500199408&client_ip=106.13.250.90&SecurityKey=20251120120036&promotionId=&mvid=5100156802&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=0bf6e15eab84e4e51112d0b7a436cb5d&ddCalcu=d05bebf2c636e03145ae7abb08d42e141e15
江苏卫视,http://223.167.245.20:8001/rtp/239.45.3.177:5140
江苏卫视,http://114.107.46.215:8188/rtp/238.1.78.165:7192
江苏卫视,http://114.254.38.200:18888/rtp/239.3.1.135:8028
江苏卫视,http://117.12.151.130:4022/rtp/225.1.1.126:5002
江苏卫视,http://223.198.242.211:4000/rtp/239.253.64.202:5140
江苏卫视,http://61.159.135.108:18000/rtp/238.255.2.104:5999
江苏卫视,http://171.113.214.167:4022/rtp/239.254.96.144:8938
江苏卫视,http://111.113.88.198:2000/rtp/239.121.4.115:8672
江苏卫视,http://27.191.202.62:19999/rtp/239.254.200.51:8028
江苏卫视,http://1.58.246.115:4000/rtp/229.58.190.37:5000
江苏卫视,http://180.105.201.177:9981/rtp/239.49.8.138:6000
江苏卫视,http://180.105.201.177:9981/rtp/239.49.8.16:9602
江苏卫视,http://60.172.82.115:8686/rtp/238.1.78.165:7192
江苏卫视,http://121.231.65.86:8095/rtp/239.49.8.138:6000
江苏卫视,http://116.235.57.69:4022/rtp/239.45.3.177:5140
江苏卫视,http://1.58.246.115:4001/rtp/229.58.190.37:5000
江苏卫视,http://111.162.206.238:8686/rtp/225.1.1.126:5002
江苏卫视,http://121.231.65.86:8095/rtp/239.49.8.16:9602
江苏卫视,http://61.159.135.203:4022/rtp/238.255.2.104:5999
江苏卫视,http://114.100.195.224:4022/rtp/238.1.78.165:7192
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8
江苏卫视,http://148.135.93.213:81/live.php?id=江苏卫视
江苏卫视,http://101.35.240.114:88/live.php?id=江苏卫视
江西卫视,http://gslbmgsplive.miguvideo.com/migu/kailu/jxwshd/51/20190820/index.m3u8?msisdn=20251120120036a6ea7836540d4ed0a5c95177b13583ee&mdspid=&spid=600633&netType=0&sid=5910021492&pid=2028597139&timestamp=20251120120036&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=783847495&ParentNodeID=-99&assertID=5910021492&client_ip=106.13.250.90&SecurityKey=20251120120036&promotionId=&mvid=5900004351&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=687e71c97baea51db3e0d42e53e044cb&ddCalcu=b6c8e4724e3070e13c59e72b4ade0ae531bd
江西卫视,http://223.167.245.20:8001/rtp/239.45.1.122:5140
江西卫视,http://114.107.46.215:8188/rtp/238.1.78.26:6136
江西卫视,http://114.254.38.200:18888/rtp/239.3.1.123:8164
江西卫视,http://117.12.151.130:4022/rtp/225.1.2.29:5002
江西卫视,http://223.198.242.211:4000/rtp/239.253.64.56:5140
江西卫视,http://61.159.135.108:18000/rtp/238.255.2.94:5999
江西卫视,http://171.113.214.167:4022/rtp/239.69.1.126:10394
江西卫视,http://111.113.88.198:2000/rtp/239.121.4.111:8648
江西卫视,http://27.191.202.62:19999/rtp/239.254.201.12:6290
江西卫视,http://1.58.246.115:4000/rtp/229.58.190.208:5000
江西卫视,http://180.105.201.177:9981/rtp/239.49.8.185:6000
江西卫视,http://115.171.80.57:1688/rtp/225.1.1.9:8164
江西卫视,http://60.172.82.115:8686/rtp/238.1.78.26:6136
江西卫视,http://121.231.65.86:8095/rtp/239.49.8.185:6000
江西卫视,http://116.235.57.69:4022/rtp/239.45.1.122:5140
江西卫视,http://1.58.246.115:4001/rtp/229.58.190.208:5000
江西卫视,http://111.162.206.238:8686/rtp/225.1.2.29:5002
江西卫视,http://106.120.13.134:4022/rtp/225.1.1.9:8164
江西卫视,http://61.159.135.203:4022/rtp/238.255.2.94:5999
江西卫视,http://114.100.195.224:4022/rtp/238.1.78.26:6136
江西卫视,http://115.171.216.120:4000/rtp/225.1.1.9:8164
江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
江西卫视,http://148.135.93.213:81/live.php?id=江西卫视
江西卫视,http://101.35.240.114:88/live.php?id=江西卫视
河北卫视,http://223.167.245.20:8001/rtp/239.45.1.44:5140
河北卫视,http://114.107.46.215:8188/rtp/238.1.78.245:7832
河北卫视,http://114.254.38.200:18888/rtp/239.3.1.148:8072
河北卫视,http://117.12.151.130:4022/rtp/225.1.2.27:5002
河北卫视,http://223.198.242.211:4000/rtp/239.253.64.210:5140
河北卫视,http://61.159.135.108:18000/rtp/238.255.2.77:5999
河北卫视,http://171.113.214.167:4022/rtp/239.254.96.113:9616
河北卫视,http://111.113.88.198:2000/rtp/239.121.4.76:8430
河北卫视,http://27.191.202.62:19999/rtp/239.254.200.174:6000
河北卫视,http://1.58.246.115:4000/rtp/229.58.190.209:5000
河北卫视,http://180.105.201.177:9981/rtp/239.49.8.188:6000
河北卫视,http://60.172.82.115:8686/rtp/238.1.78.245:7832
河北卫视,http://121.231.65.86:8095/rtp/239.49.8.188:6000
河北卫视,http://116.235.57.69:4022/rtp/239.45.1.44:5140
河北卫视,http://1.58.246.115:4001/rtp/229.58.190.209:5000
河北卫视,http://111.162.206.238:8686/rtp/225.1.2.27:5002
河北卫视,http://61.159.135.203:4022/rtp/238.255.2.77:5999
河北卫视,http://114.100.195.224:4022/rtp/238.1.78.245:7832
河北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
河北卫视,http://148.135.93.213/live.php?id=河北卫视
河北卫视,http://148.135.93.213:81/live.php?id=河北卫视
河南卫视,http://gslbmgsplive.miguvideo.com/wd-henanwssd-600/index.m3u8?msisdn=2025112012003715a5bdc15f67474c867be066ee88280f&mdspid=&spid=600633&netType=0&sid=5910021585&pid=2028597139&timestamp=20251120120037&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=790187291&ParentNodeID=-99&assertID=5910021585&client_ip=106.13.250.90&SecurityKey=20251120120037&promotionId=&mvid=5900005706&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=4a0bc4f01354db974e877916b8a0c619&ddCalcu=941ae602cb00c0a48fb0611395747d8be947
河南卫视,http://223.167.245.20:8001/rtp/239.45.0.3:5140
河南卫视,http://114.107.46.215:8188/rtp/238.1.79.65:4632
河南卫视,http://114.254.38.200:18888/rtp/239.3.1.27:8128
河南卫视,http://117.12.151.130:4022/rtp/225.1.2.61:5002
河南卫视,http://223.198.242.211:4000/rtp/239.253.64.38:5140
河南卫视,http://61.159.135.108:18000/rtp/238.255.2.74:5999
河南卫视,http://115.171.80.57:1688/rtp/225.1.8.140:8128
河南卫视,http://171.113.214.167:4022/rtp/239.69.1.168:10644
河南卫视,http://27.191.202.62:19999/rtp/239.254.201.16:7174
河南卫视,http://1.58.246.115:4000/rtp/229.58.190.103:5000
河南卫视,http://180.105.201.177:9981/rtp/239.49.1.44:6000
河南卫视,http://106.120.13.134:4022/rtp/225.1.8.140:8128
河南卫视,http://60.172.82.115:8686/rtp/238.1.79.65:4632
河南卫视,http://121.231.65.86:8095/rtp/239.49.1.44:6000
河南卫视,http://116.235.57.69:4022/rtp/239.45.0.3:5140
河南卫视,http://1.58.246.115:4001/rtp/229.58.190.103:5000
河南卫视,http://111.162.206.238:8686/rtp/225.1.2.61:5002
河南卫视,http://115.171.216.120:4000/rtp/225.1.8.140:8128
河南卫视,http://61.159.135.203:4022/rtp/238.255.2.74:5999
河南卫视,http://114.100.195.224:4022/rtp/238.1.79.65:4632
河南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
河南卫视,http://148.135.93.213:81/live.php?id=河南卫视
河南卫视,http://148.135.93.213/live.php?id=河南卫视
浙江卫视,http://223.167.245.20:8001/rtp/239.45.3.178:5140
浙江卫视,http://114.107.46.215:8188/rtp/238.1.78.164:7184
浙江卫视,http://114.254.38.200:18888/rtp/239.3.1.137:8036
浙江卫视,http://117.12.151.130:4022/rtp/225.1.1.112:5002
浙江卫视,http://223.198.242.211:4000/rtp/239.253.64.206:5140
浙江卫视,http://61.159.135.108:18000/rtp/238.255.2.100:5999
浙江卫视,http://171.113.214.167:4022/rtp/239.254.96.143:8932
浙江卫视,http://111.113.88.198:2000/rtp/239.121.4.116:8678
浙江卫视,http://27.191.202.62:19999/rtp/239.254.200.53:8036
浙江卫视,http://1.58.246.115:4000/rtp/229.58.190.28:5000
浙江卫视,http://180.105.201.177:9981/rtp/239.49.8.139:6000
浙江卫视,http://180.105.201.177:9981/rtp/239.49.8.20:9618
浙江卫视,http://60.172.82.115:8686/rtp/238.1.78.164:7184
浙江卫视,http://121.231.65.86:8095/rtp/239.49.8.139:6000
浙江卫视,http://116.235.57.69:4022/rtp/239.45.3.178:5140
浙江卫视,http://1.58.246.115:4001/rtp/229.58.190.28:5000
浙江卫视,http://111.162.206.238:8686/rtp/225.1.1.112:5002
浙江卫视,http://121.231.65.86:8095/rtp/239.49.8.20:9618
浙江卫视,http://61.159.135.203:4022/rtp/238.255.2.100:5999
浙江卫视,http://114.100.195.224:4022/rtp/238.1.78.164:7184
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8
浙江卫视,http://148.135.93.213:81/live.php?id=浙江卫视
浙江卫视,http://101.35.240.114:88/live.php?id=浙江卫视
海南卫视,http://gslbmgsplive.miguvideo.com/envivo_x/SD/lvyou/711/index.m3u8?msisdn=20251120120037cc7571f679be452d9f65d6d8c0e33cb0&mdspid=&spid=600633&netType=0&sid=5910022165&pid=2028597139&timestamp=20251120120037&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=947472502&ParentNodeID=-99&assertID=5910022165&client_ip=106.13.250.90&SecurityKey=20251120120037&promotionId=&mvid=5900004359&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=1a8369fd2d8a69ea73374f02c43d8f21&ddCalcu=112aef82837d60394fcd220df84a76393e7a
海南卫视,http://223.167.245.20:8001/rtp/239.45.1.81:5140
海南卫视,http://114.107.46.215:8188/rtp/238.1.79.49:4504
海南卫视,http://114.254.38.200:18888/rtp/239.3.1.45:8304
海南卫视,http://117.12.151.130:4022/rtp/225.1.2.82:5002
海南卫视,http://223.198.242.211:4000/rtp/239.253.64.253:5140
海南卫视,http://61.159.135.108:18000/rtp/238.255.2.58:5999
海南卫视,http://115.171.80.57:1688/rtp/225.1.8.158:8304
海南卫视,http://171.113.214.167:4022/rtp/239.69.1.151:10542
海南卫视,http://27.191.202.62:19999/rtp/239.254.201.125:6288
海南卫视,http://1.58.246.115:4000/rtp/229.58.190.141:5000
海南卫视,http://180.105.201.177:9981/rtp/239.49.1.41:6000
海南卫视,http://106.120.13.134:4022/rtp/225.1.8.158:8304
